time 1,marker 1,diam 1,xgaze 1,ygaze 1,time 2,marker 2,diam 2,xgaze 2,ygaze 2,time 3,marker 3,diam 3,xgaze 3,ygaze 3,time 4,marker 4,diam 4,xgaze 4,ygaze 4,time 5,marker 5,diam 5,xgaze 5,ygaze 5,time 6,marker 6,diam 6,xgaze 6,ygaze 6,time 7,marker 7,diam 7,xgaze 7,ygaze 7,time 8,marker 8,diam 8,xgaze 8,ygaze 8,time 9,marker 9,diam 9,xgaze 9,ygaze 9,time 10,marker 10,diam 10,xgaze 10,ygaze 10,time 11,marker 11,diam 11,xgaze 11,ygaze 11,time 12,marker 12,diam 12,xgaze 12,ygaze 12,time 13,marker 13,diam 13,xgaze 13,ygaze 13,time 14,marker 14,diam 14,xgaze 14,ygaze 14,time 15,marker 15,diam 15,xgaze 15,ygaze 15,time 16,marker 16,diam 16,xgaze 16,ygaze 16,time 17,marker 17,diam 17,xgaze 17,ygaze 17,time 18,marker 18,diam 18,xgaze 18,ygaze 18,time 19,marker 19,diam 19,xgaze 19,ygaze 19,time 20,marker 20,diam 20,xgaze 20,ygaze 20,time 21,marker 21,diam 21,xgaze 21,ygaze 21,time 22,marker 22,diam 22,xgaze 22,ygaze 22,time 23,marker 23,diam 23,xgaze 23,ygaze 23,time 24,marker 24,diam 24,xgaze 24,ygaze 24,time 25,marker 25,diam 25,xgaze 25,ygaze 25,time 26,marker 26,diam 26,xgaze 26,ygaze 26,time 27,marker 27,diam 27,xgaze 27,ygaze 27,time 28,marker 28,diam 28,xgaze 28,ygaze 28,,,,,,,,,,
166.540,,4.39,0,0,116.658,,4.54,0,0,133.213,,5.18,0,0,116.746,,4.95,0,0,116.615,,5.09,0,0,99.946,,4.78,0,0,116.653,,5.25,0,0,116.775,,4.85,0,0,133.252,,5.14,0,0,116.625,,5.14,0,0,116.749,,4.93,0,0,116.667,,5.11,0,0,83.324,,5.21,0,0,116.624,,4.84,0,0,116.625,,4.88,0,0,99.987,,5.09,0,0,116.586,,5.04,0,0,99.961,,5.25,0,0,116.756,,4.83,0,0,116.620,,5.08,0,0,83.363,,4.84,0,0,116.554,,4.88,0,0,116.748,,4.91,0,0,99.994,,5.15,0,0,116.665,,4.70,0,0,83.375,,4.80,0,0,116.553,,4.89,0,0,116.621,,5.21,0,0,,,,,,,,,,
183.345,,4.39,0,0,133.367,,4.54,0,0,149.952,,5.16,0,0,133.370,,4.92,0,0,133.194,,5.09,0,0,116.616,,4.75,0,0,133.330,,5.16,0,0,133.365,,4.88,0,0,150.012,,5.17,0,0,133.374,,5.14,0,0,133.370,,5.05,0,0,133.372,,5.19,0,0,99.948,,5.22,0,0,133.441,,4.87,0,0,133.374,,4.91,0,0,116.737,,5.11,0,0,133.374,,5.04,0,0,116.585,,5.27,0,0,133.336,,4.88,0,0,133.371,,5.09,0,0,99.999,,4.84,0,0,133.319,,4.88,0,0,133.371,,4.91,0,0,116.667,,5.17,0,0,133.248,,0.00,0,0,100.058,,4.78,0,0,133.214,,4.91,0,0,133.372,,5.23,0,0,,,,,,,,,,
199.940,,4.37,0,0,149.987,,4.54,0,0,166.585,,0.00,0,0,150.048,,5.00,0,0,149.941,,5.03,0,0,133.231,,0.00,0,0,149.903,,5.17,0,0,149.963,,4.90,0,0,166.680,,5.20,0,0,150.020,,5.15,0,0,149.997,,5.05,0,0,149.998,,5.23,0,0,116.656,,5.23,0,0,150.023,,4.89,0,0,150.018,,4.92,0,0,133.460,,5.14,0,0,149.960,,5.10,0,0,133.251,,5.27,0,0,149.969,,4.83,0,0,149.995,,5.07,0,0,116.621,,4.85,0,0,149.905,,4.91,0,0,150.088,,4.84,0,0,133.368,,5.17,0,0,149.998,,4.90,0,0,116.626,,4.82,0,0,149.918,,4.93,0,0,150.091,,5.26,0,0,,,,,,,,,,
216.537,,4.43,0,0,166.708,,4.54,0,0,183.253,,5.17,0,0,166.785,,5.02,0,0,166.572,,4.96,0,0,149.948,,4.87,0,0,166.655,,5.16,0,0,166.712,,4.95,0,0,183.249,,5.13,0,0,166.666,,5.09,0,0,166.783,,5.06,0,0,166.727,,5.24,0,0,133.344,,5.23,0,0,166.631,,4.91,0,0,166.672,,4.91,0,0,149.988,,5.10,0,0,166.586,,5.12,0,0,149.960,,5.29,0,0,166.718,,4.89,0,0,166.674,,5.17,0,0,133.248,,4.79,0,0,166.527,,4.95,0,0,166.764,,4.86,0,0,149.993,,5.25,0,0,166.710,,4.88,0,0,133.372,,4.83,0,0,166.541,,4.94,0,0,166.627,,5.26,0,0,,,,,,,,,,
233.287,,4.39,0,0,183.371,,4.53,0,0,199.952,,5.14,0,0,183.378,,5.00,0,0,183.246,,5.02,0,0,166.570,,0.00,0,0,183.296,,5.08,0,0,183.382,,4.95,0,0,200.000,,5.11,0,0,183.378,,5.06,0,0,183.371,,5.10,0,0,183.372,,5.19,0,0,149.948,,5.23,0,0,183.374,,4.97,0,0,183.376,,4.90,0,0,166.738,,5.16,0,0,183.343,,5.12,0,0,166.589,,5.27,0,0,183.381,,4.95,0,0,183.369,,5.11,0,0,150.051,,4.85,0,0,183.331,,4.96,0,0,183.371,,4.83,0,0,166.640,,5.21,0,0,183.267,,4.86,0,0,149.997,,4.86,0,0,183.204,,4.94,0,0,183.371,,5.28,0,0,,,,,,,,,,
250.013,,4.34,0,0,199.986,,4.55,0,0,216.580,,5.12,0,0,199.993,,5.05,0,0,199.944,,5.08,0,0,183.305,,4.92,0,0,199.962,,5.03,0,0,199.961,,4.85,0,0,216.715,,5.11,0,0,199.999,,5.00,0,0,199.999,,5.13,0,0,199.996,,5.24,0,0,166.572,,5.21,0,0,200.088,,4.93,0,0,199.999,,4.93,0,0,183.365,,5.16,0,0,200.003,,5.12,0,0,183.219,,5.27,0,0,199.959,,4.97,0,0,200.008,,5.09,0,0,166.624,,4.86,0,0,199.931,,5.01,0,0,199.995,,4.84,0,0,183.411,,5.16,0,0,199.996,,4.76,0,0,166.675,,4.88,0,0,199.954,,4.99,0,0,199.996,,5.27,0,0,,,,,,,,,,
266.541,,0.00,0,0,216.611,,4.53,0,0,233.222,,5.11,0,0,216.796,,5.06,0,0,216.570,,5.08,0,0,199.949,,0.00,0,0,216.652,,4.99,0,0,216.712,,4.87,0,0,233.267,,5.12,0,0,216.684,,4.99,0,0,216.766,,5.17,0,0,216.621,,5.28,0,0,183.423,,5.16,0,0,216.622,,4.95,0,0,216.647,,4.93,0,0,200.043,,5.16,0,0,216.583,,5.06,0,0,200.003,,5.26,0,0,216.707,,4.98,0,0,216.621,,5.04,0,0,183.260,,4.85,0,0,216.527,,4.95,0,0,216.797,,4.86,0,0,199.992,,5.13,0,0,216.622,,4.75,0,0,183.375,,4.90,0,0,216.540,,5.04,0,0,216.662,,5.27,0,0,,,,,,,,,,
283.285,,4.33,0,0,233.405,,4.52,0,0,249.992,,5.12,0,0,233.370,,5.10,0,0,233.211,,5.04,0,0,216.571,,5.14,0,0,233.275,,5.09,0,0,233.340,,4.90,0,0,249.998,,5.12,0,0,233.401,,5.03,0,0,233.410,,5.21,0,0,233.423,,5.22,0,0,199.949,,5.13,0,0,233.371,,4.93,0,0,233.417,,4.93,0,0,216.735,,5.13,0,0,233.342,,5.05,0,0,216.584,,5.30,0,0,233.392,,4.99,0,0,233.424,,5.09,0,0,199.996,,4.80,0,0,233.285,,4.99,0,0,233.370,,4.84,0,0,216.615,,5.10,0,0,233.287,,4.77,0,0,199.997,,4.92,0,0,233.163,,5.05,0,0,233.373,,5.23,0,0,,,,,,,,,,
299.910,,4.21,0,0,249.988,,4.51,0,0,266.577,,0.00,0,0,249.995,,5.13,0,0,249.995,,5.08,0,0,233.195,,5.09,0,0,249.991,,5.08,0,0,250.014,,4.82,0,0,266.622,,5.11,0,0,249.996,,0.00,0,0,249.995,,5.23,0,0,250.001,,5.28,0,0,216.580,,5.16,0,0,250.001,,4.94,0,0,249.996,,4.99,0,0,233.360,,5.10,0,0,249.971,,5.06,0,0,233.208,,5.32,0,0,249.987,,5.02,0,0,249.993,,5.08,0,0,216.674,,4.76,0,0,249.987,,5.04,0,0,249.996,,4.84,0,0,233.464,,5.14,0,0,249.998,,4.78,0,0,216.652,,4.93,0,0,249.998,,5.07,0,0,249.998,,5.25,0,0,,,,,,,,,,
316.591,,4.15,0,0,266.611,,4.53,0,0,283.202,,5.13,0,0,266.749,,5.11,0,0,266.569,,5.12,0,0,249.993,,5.05,0,0,266.666,,5.03,0,0,266.711,,4.85,0,0,283.299,,5.14,0,0,266.622,,0.00,0,0,266.744,,5.20,0,0,266.622,,5.18,0,0,233.325,,5.12,0,0,266.674,,4.94,0,0,266.620,,5.04,0,0,249.995,,5.08,0,0,266.625,,4.98,0,0,249.863,,5.39,0,0,266.707,,5.02,0,0,266.617,,5.09,0,0,233.246,,4.83,0,0,266.533,,5.05,0,0,266.756,,4.83,0,0,249.997,,5.06,0,0,266.657,,4.78,0,0,233.418,,4.93,0,0,266.548,,5.06,0,0,266.625,,5.26,0,0,,,,,,,,,,
333.287,,4.03,0,0,283.362,,4.54,0,0,300.063,,5.12,0,0,283.427,,5.08,0,0,283.192,,5.12,0,0,266.570,,4.95,0,0,283.276,,5.06,0,0,283.335,,4.87,0,0,299.998,,5.13,0,0,283.468,,4.98,0,0,283.438,,5.19,0,0,283.392,,5.18,0,0,250.000,,5.15,0,0,283.370,,4.94,0,0,283.346,,5.04,0,0,266.790,,5.11,0,0,283.332,,4.97,0,0,266.620,,5.36,0,0,283.331,,5.04,0,0,283.392,,5.07,0,0,249.994,,4.80,0,0,283.276,,4.99,0,0,283.420,,4.83,0,0,266.615,,5.05,0,0,283.260,,0.00,0,0,249.996,,4.93,0,0,283.165,,5.00,0,0,283.415,,5.27,0,0,,,,,,,,,,
349.910,,4.01,0,0,300.036,,4.77,0,0,316.577,,5.11,0,0,299.994,,5.03,0,0,299.988,,5.06,0,0,283.199,,4.98,0,0,299.900,,5.05,0,0,299.970,,4.89,0,0,316.622,,5.17,0,0,299.998,,4.98,0,0,300.011,,5.21,0,0,300.040,,5.01,0,0,266.570,,5.11,0,0,299.997,,4.97,0,0,299.996,,5.09,0,0,283.362,,5.13,0,0,299.956,,4.95,0,0,283.210,,5.28,0,0,300.042,,5.04,0,0,300.043,,5.04,0,0,266.673,,4.77,0,0,299.899,,4.98,0,0,299.995,,4.84,0,0,283.364,,5.05,0,0,300.036,,4.91,0,0,266.621,,4.95,0,0,299.913,,4.99,0,0,299.994,,5.23,0,0,,,,,,,,,,
366.555,,4.00,0,0,316.609,,4.71,0,0,333.199,,0.00,0,0,316.743,,4.97,0,0,316.604,,4.97,0,0,299.841,,4.94,0,0,316.710,,5.08,0,0,316.760,,4.88,0,0,333.250,,5.11,0,0,316.625,,5.04,0,0,316.744,,0.00,0,0,316.619,,5.04,0,0,283.320,,5.05,0,0,316.644,,4.93,0,0,316.621,,5.12,0,0,299.984,,5.19,0,0,316.669,,4.89,0,0,299.833,,5.31,0,0,316.709,,5.04,0,0,316.627,,5.02,0,0,283.280,,4.74,0,0,316.565,,5.02,0,0,316.745,,4.86,0,0,300.033,,5.05,0,0,316.622,,4.97,0,0,283.488,,4.95,0,0,316.587,,4.98,0,0,316.619,,5.27,0,0,,,,,,,,,,
383.335,,3.96,0,0,333.364,,4.69,0,0,349.949,,0.00,0,0,333.391,,5.00,0,0,333.190,,5.14,0,0,316.616,,4.93,0,0,333.274,,5.07,0,0,333.337,,4.91,0,0,350.050,,5.06,0,0,333.371,,5.00,0,0,333.368,,0.00,0,0,333.369,,4.99,0,0,299.962,,5.07,0,0,333.415,,4.90,0,0,333.371,,5.11,0,0,316.757,,5.20,0,0,333.336,,4.91,0,0,316.670,,5.27,0,0,333.331,,4.95,0,0,333.367,,5.04,0,0,299.996,,4.73,0,0,333.151,,5.07,0,0,333.389,,4.81,0,0,316.616,,5.03,0,0,333.247,,5.03,0,0,299.998,,4.92,0,0,333.165,,4.94,0,0,333.398,,5.27,0,0,,,,,,,,,,
399.910,,3.97,0,0,350.004,,4.69,0,0,366.614,,5.13,0,0,350.039,,5.00,0,0,349.940,,5.12,0,0,333.194,,4.96,0,0,349.898,,5.08,0,0,349.960,,4.89,0,0,366.623,,5.01,0,0,350.047,,4.99,0,0,350.036,,5.24,0,0,350.073,,5.02,0,0,316.620,,5.05,0,0,349.997,,4.88,0,0,350.047,,5.10,0,0,333.407,,5.20,0,0,349.967,,4.90,0,0,333.213,,0.00,0,0,349.957,,4.97,0,0,350.098,,5.06,0,0,316.619,,4.75,0,0,349.903,,5.10,0,0,350.037,,4.80,0,0,333.368,,4.99,0,0,350.032,,5.02,0,0,316.620,,4.94,0,0,349.914,,4.99,0,0,350.030,,5.27,0,0,,,,,,,,,,
416.535,,4.06,0,0,366.655,,4.63,0,0,383.200,,5.10,0,0,366.745,,5.02,0,0,366.687,,5.08,0,0,349.819,,4.99,0,0,366.654,,5.02,0,0,366.786,,4.92,0,0,383.248,,5.02,0,0,366.623,,5.01,0,0,366.744,,5.21,0,0,366.635,,5.12,0,0,333.333,,5.07,0,0,366.621,,4.85,0,0,366.620,,5.14,0,0,349.984,,5.21,0,0,366.581,,4.89,0,0,349.833,,5.23,0,0,366.747,,4.95,0,0,366.617,,5.07,0,0,333.360,,4.73,0,0,366.527,,5.14,0,0,366.742,,4.79,0,0,349.997,,4.99,0,0,366.653,,5.02,0,0,333.369,,4.91,0,0,366.542,,5.05,0,0,366.618,,5.28,0,0,,,,,,,,,,
433.303,,4.06,0,0,383.360,,0.00,0,0,399.959,,5.08,0,0,383.367,,5.01,0,0,383.194,,5.02,0,0,366.613,,5.03,0,0,383.327,,5.01,0,0,383.360,,4.93,0,0,400.019,,5.03,0,0,383.372,,0.00,0,0,383.367,,5.26,0,0,383.369,,5.17,0,0,349.945,,5.04,0,0,383.421,,4.78,0,0,383.371,,5.16,0,0,366.732,,5.18,0,0,383.368,,4.91,0,0,366.585,,5.22,0,0,383.330,,4.92,0,0,383.366,,5.06,0,0,349.997,,4.73,0,0,383.195,,5.12,0,0,383.368,,4.80,0,0,366.661,,4.95,0,0,383.245,,5.06,0,0,350.035,,4.87,0,0,383.216,,5.12,0,0,383.369,,5.33,0,0,,,,,,,,,,
449.955,,0.00,0,0,399.984,,4.64,0,0,416.576,,0.00,0,0,400.075,,5.05,0,0,399.939,,4.96,0,0,383.230,,5.01,0,0,399.900,,4.97,0,0,399.961,,4.94,0,0,416.670,,5.02,0,0,400.005,,0.00,0,0,400.002,,5.31,0,0,399.993,,5.12,0,0,366.652,,5.05,0,0,400.024,,4.79,0,0,400.016,,5.14,0,0,383.451,,5.14,0,0,399.959,,4.89,0,0,383.247,,5.27,0,0,399.954,,4.87,0,0,399.993,,5.04,0,0,366.620,,4.73,0,0,399.899,,5.10,0,0,400.108,,4.79,0,0,383.365,,4.95,0,0,399.994,,0.00,0,0,366.619,,4.94,0,0,399.913,,5.04,0,0,400.081,,5.33,0,0,,,,,,,,,,
466.538,,4.12,0,0,416.704,,4.64,0,0,433.243,,5.04,0,0,416.763,,4.98,0,0,416.566,,4.97,0,0,399.819,,5.03,0,0,416.648,,5.00,0,0,416.709,,4.94,0,0,433.245,,4.98,0,0,416.669,,4.99,0,0,416.794,,5.30,0,0,416.707,,5.09,0,0,383.338,,5.07,0,0,416.620,,4.80,0,0,416.669,,5.12,0,0,399.986,,0.00,0,0,416.589,,5.00,0,0,399.835,,5.43,0,0,416.708,,4.88,0,0,416.670,,5.02,0,0,383.249,,4.71,0,0,416.523,,5.10,0,0,416.745,,4.79,0,0,399.989,,4.96,0,0,416.718,,4.96,0,0,383.371,,4.96,0,0,416.537,,5.03,0,0,416.620,,5.33,0,0,,,,,,,,,,
483.158,,4.16,0,0,433.366,,4.62,0,0,449.947,,0.00,0,0,433.366,,5.03,0,0,433.231,,0.00,0,0,416.570,,5.08,0,0,433.296,,5.02,0,0,433.429,,4.94,0,0,449.995,,5.00,0,0,433.371,,5.01,0,0,433.368,,5.30,0,0,433.374,,5.13,0,0,399.944,,5.09,0,0,433.367,,4.85,0,0,433.244,,5.12,0,0,416.733,,0.00,0,0,433.334,,5.01,0,0,416.581,,5.32,0,0,433.375,,4.86,0,0,433.368,,5.01,0,0,400.041,,4.70,0,0,433.284,,5.07,0,0,433.366,,4.78,0,0,416.628,,4.96,0,0,433.247,,4.90,0,0,400.005,,4.94,0,0,433.184,,5.09,0,0,433.367,,5.28,0,0,,,,,,,,,,
500.014,,4.25,0,0,449.983,,4.63,0,0,466.574,,0.00,0,0,449.992,,5.00,0,0,449.942,,4.94,0,0,433.286,,4.97,0,0,449.945,,5.01,0,0,449.960,,5.00,0,0,466.685,,5.04,0,0,449.995,,5.17,0,0,449.992,,5.26,0,0,449.992,,5.15,0,0,416.566,,5.01,0,0,450.075,,4.86,0,0,449.995,,5.12,0,0,433.358,,5.10,0,0,449.998,,5.02,0,0,433.208,,5.33,0,0,449.954,,4.87,0,0,449.993,,5.05,0,0,416.620,,4.72,0,0,449.944,,5.05,0,0,449.995,,4.77,0,0,433.418,,5.01,0,0,449.995,,4.85,0,0,416.667,,4.96,0,0,449.959,,5.10,0,0,449.996,,5.29,0,0,,,,,,,,,,
516.533,,4.27,0,0,466.607,,4.60,0,0,483.219,,0.00,0,0,466.855,,4.98,0,0,466.564,,4.87,0,0,449.818,,5.05,0,0,466.650,,5.01,0,0,466.707,,5.00,0,0,483.273,,5.04,0,0,466.652,,5.11,0,0,466.765,,5.27,0,0,466.621,,5.16,0,0,433.374,,5.05,0,0,466.622,,4.87,0,0,466.636,,5.11,0,0,450.039,,5.15,0,0,466.581,,4.98,0,0,449.876,,0.00,0,0,466.705,,4.80,0,0,466.636,,5.09,0,0,433.244,,4.83,0,0,466.533,,5.04,0,0,466.659,,4.79,0,0,449.986,,5.00,0,0,466.618,,4.80,0,0,433.245,,4.93,0,0,466.536,,5.04,0,0,466.656,,5.34,0,0,,,,,,,,,,
533.156,,4.35,0,0,483.401,,4.59,0,0,500.000,,0.00,0,0,483.366,,5.03,0,0,483.211,,4.85,0,0,466.567,,5.06,0,0,483.274,,5.01,0,0,483.334,,5.01,0,0,499.994,,5.03,0,0,483.413,,5.11,0,0,483.410,,5.32,0,0,483.408,,5.16,0,0,449.944,,5.05,0,0,483.368,,4.83,0,0,483.289,,5.10,0,0,466.733,,5.08,0,0,483.330,,5.01,0,0,466.583,,0.00,0,0,483.342,,4.82,0,0,483.415,,5.11,0,0,449.998,,4.88,0,0,483.147,,5.03,0,0,483.368,,4.80,0,0,466.616,,5.04,0,0,483.294,,4.76,0,0,449.993,,4.94,0,0,483.161,,5.04,0,0,483.368,,5.35,0,0,,,,,,,,,,
