time 1,marker 1,diam 1,xgaze 1,ygaze 1,time 2,marker 2,diam 2,xgaze 2,ygaze 2,time 3,marker 3,diam 3,xgaze 3,ygaze 3,time 4,marker 4,diam 4,xgaze 4,ygaze 4,time 5,marker 5,diam 5,xgaze 5,ygaze 5,time 6,marker 6,diam 6,xgaze 6,ygaze 6,time 7,marker 7,diam 7,xgaze 7,ygaze 7,time 8,marker 8,diam 8,xgaze 8,ygaze 8,time 9,marker 9,diam 9,xgaze 9,ygaze 9,time 10,marker 10,diam 10,xgaze 10,ygaze 10,time 11,marker 11,diam 11,xgaze 11,ygaze 11,time 12,marker 12,diam 12,xgaze 12,ygaze 12,time 13,marker 13,diam 13,xgaze 13,ygaze 13,time 14,marker 14,diam 14,xgaze 14,ygaze 14,time 15,marker 15,diam 15,xgaze 15,ygaze 15,time 16,marker 16,diam 16,xgaze 16,ygaze 16,time 17,marker 17,diam 17,xgaze 17,ygaze 17,time 18,marker 18,diam 18,xgaze 18,ygaze 18,time 19,marker 19,diam 19,xgaze 19,ygaze 19,time 20,marker 20,diam 20,xgaze 20,ygaze 20,time 21,marker 21,diam 21,xgaze 21,ygaze 21,time 22,marker 22,diam 22,xgaze 22,ygaze 22,time 23,marker 23,diam 23,xgaze 23,ygaze 23,time 24,marker 24,diam 24,xgaze 24,ygaze 24,time 25,marker 25,diam 25,xgaze 25,ygaze 25,time 26,marker 26,diam 26,xgaze 26,ygaze 26,time 27,marker 27,diam 27,xgaze 27,ygaze 27,time 28,marker 28,diam 28,xgaze 28,ygaze 28,,,,,,,,,,
0.000,1,6.61,0,0,0.000,1,6.82,0,0,0.000,1,0.00,0,0,0.000,1,6.74,0,0,0.000,1,6.75,0,0,0.000,1,6.86,0,0,0.000,1,6.91,0,0,0.000,1,6.56,0,0,0.000,1,6.71,0,0,0.000,1,6.68,0,0,0.000,1,7.06,0,0,0.000,1,6.98,0,0,0.000,1,6.90,0,0,0.000,1,6.99,0,0,0.000,1,6.80,0,0,0.000,1,6.84,0,0,0.000,1,7.02,0,0,0.000,1,7.14,0,0,0.000,1,6.70,0,0,0.000,1,6.73,0,0,0.000,1,7.08,0,0,0.000,1,6.84,0,0,0.000,1,7.16,0,0,0.000,1,7.01,0,0,0.000,1,6.93,0,0,0.000,1,7.21,0,0,0.000,1,7.00,0,0,0.000,1,7.22,0,0,,,,,,,,,,
16.713,,6.64,0,0,16.634,,6.83,0,0,0.000,,0.00,0,0,0.000,,6.74,0,0,0.000,,6.75,0,0,0.000,,6.86,0,0,0.000,,6.91,0,0,0.000,,6.56,0,0,0.000,,6.71,0,0,0.000,,6.68,0,0,0.000,,7.06,0,0,0.000,,6.98,0,0,0.000,,6.90,0,0,0.000,,6.99,0,0,0.000,,6.80,0,0,0.000,,6.84,0,0,16.664,,6.97,0,0,0.000,,7.14,0,0,0.000,,6.70,0,0,0.000,,6.73,0,0,0.000,,7.08,0,0,0.000,,6.84,0,0,0.000,,7.16,0,0,0.000,,7.01,0,0,0.000,,6.93,0,0,0.000,,7.21,0,0,0.000,,7.00,0,0,16.623,,7.21,0,0,,,,,,,,,,
33.337,,6.66,0,0,16.634,,6.83,0,0,0.000,,0.00,0,0,0.000,,6.74,0,0,0.000,,6.75,0,0,0.000,,6.86,0,0,0.000,,6.91,0,0,0.000,,6.56,0,0,0.000,,6.71,0,0,0.000,,6.68,0,0,0.000,,7.06,0,0,16.635,,7.00,0,0,0.000,,6.90,0,0,0.000,,6.99,0,0,0.000,,6.80,0,0,0.000,,6.84,0,0,16.664,,6.97,0,0,0.000,,7.14,0,0,16.660,,6.69,0,0,0.000,,6.73,0,0,0.000,,7.08,0,0,16.707,,6.83,0,0,0.000,,7.16,0,0,0.000,,7.01,0,0,0.000,,6.93,0,0,0.000,,7.21,0,0,16.828,,6.98,0,0,16.623,,7.21,0,0,,,,,,,,,,
49.977,,6.66,0,0,16.634,,6.83,0,0,0.000,,0.00,0,0,0.000,,6.74,0,0,0.000,,6.75,0,0,0.000,,6.86,0,0,0.000,,6.91,0,0,0.000,,6.56,0,0,0.000,,6.71,0,0,0.000,,6.68,0,0,16.683,,7.09,0,0,16.635,,7.00,0,0,0.000,,6.90,0,0,16.539,,7.00,0,0,16.750,,6.82,0,0,16.623,,0.00,0,0,16.664,,6.97,0,0,0.000,,7.14,0,0,16.660,,6.69,0,0,0.000,,6.73,0,0,0.000,,7.08,0,0,16.707,,6.83,0,0,16.708,,7.17,0,0,0.000,,7.01,0,0,16.751,,6.92,0,0,0.000,,7.21,0,0,16.828,,6.98,0,0,16.623,,7.21,0,0,,,,,,,,,,
66.752,,6.65,0,0,33.390,,6.85,0,0,16.622,,6.48,0,0,16.539,,6.72,0,0,16.578,,0.00,0,0,0.000,,6.86,0,0,16.624,,6.91,0,0,0.000,,6.56,0,0,16.655,,6.72,0,0,16.724,,6.68,0,0,16.683,,7.09,0,0,16.635,,7.00,0,0,0.000,,6.90,0,0,16.539,,7.00,0,0,33.416,,6.83,0,0,33.330,,6.85,0,0,16.664,,6.97,0,0,16.585,,7.16,0,0,16.660,,6.69,0,0,0.000,,6.73,0,0,0.000,,7.08,0,0,16.707,,6.83,0,0,16.708,,7.17,0,0,0.000,,7.01,0,0,16.751,,6.92,0,0,16.624,,7.18,0,0,16.828,,6.98,0,0,16.623,,7.21,0,0,,,,,,,,,,
83.337,,6.65,0,0,50.045,,6.86,0,0,33.256,,0.00,0,0,33.154,,6.71,0,0,33.327,,0.00,0,0,16.750,,6.84,0,0,33.261,,6.91,0,0,16.573,,0.00,0,0,33.407,,6.73,0,0,16.724,,6.68,0,0,33.288,,7.08,0,0,33.294,,7.02,0,0,16.605,,6.90,0,0,33.156,,7.01,0,0,50.001,,6.81,0,0,50.009,,6.89,0,0,33.249,,6.99,0,0,33.306,,7.18,0,0,33.242,,6.69,0,0,16.661,,6.73,0,0,16.642,,7.09,0,0,33.331,,6.87,0,0,33.336,,7.16,0,0,16.713,,7.05,0,0,33.445,,6.93,0,0,33.251,,7.18,0,0,33.375,,7.00,0,0,33.274,,7.21,0,0,,,,,,,,,,
99.961,,6.66,0,0,66.626,,6.86,0,0,50.046,,0.00,0,0,49.907,,6.71,0,0,49.985,,0.00,0,0,33.431,,6.81,0,0,50.043,,6.90,0,0,33.325,,6.62,0,0,49.998,,6.73,0,0,33.380,,6.73,0,0,49.913,,7.10,0,0,49.999,,7.01,0,0,33.354,,6.90,0,0,49.906,,7.03,0,0,66.749,,6.79,0,0,66.623,,6.92,0,0,49.997,,6.95,0,0,49.929,,7.18,0,0,49.988,,6.68,0,0,33.367,,6.73,0,0,33.226,,7.11,0,0,50.062,,6.87,0,0,49.973,,7.14,0,0,33.334,,7.09,0,0,50.001,,6.92,0,0,50.047,,7.19,0,0,49.999,,6.98,0,0,50.040,,7.23,0,0,,,,,,,,,,
116.732,,6.69,0,0,83.375,,6.86,0,0,66.622,,6.46,0,0,66.609,,6.70,0,0,66.627,,0.00,0,0,50.000,,6.82,0,0,66.623,,6.91,0,0,49.962,,6.66,0,0,66.626,,6.74,0,0,49.999,,6.76,0,0,66.760,,7.10,0,0,66.622,,7.01,0,0,50.094,,6.87,0,0,66.575,,7.03,0,0,83.402,,6.78,0,0,83.247,,6.93,0,0,66.636,,6.96,0,0,66.654,,7.18,0,0,66.712,,6.69,0,0,49.989,,6.75,0,0,49.976,,7.06,0,0,66.705,,6.90,0,0,66.750,,7.13,0,0,49.973,,7.11,0,0,66.746,,6.95,0,0,66.622,,7.19,0,0,66.759,,6.99,0,0,66.625,,7.23,0,0,,,,,,,,,,
133.376,,6.68,0,0,100.026,,6.87,0,0,83.250,,6.46,0,0,83.160,,6.68,0,0,83.327,,0.00,0,0,66.747,,6.84,0,0,83.247,,6.91,0,0,66.617,,6.65,0,0,83.463,,6.78,0,0,66.629,,6.78,0,0,83.292,,7.11,0,0,83.267,,7.01,0,0,66.605,,6.85,0,0,83.157,,7.02,0,0,100.041,,6.77,0,0,100.042,,6.95,0,0,83.294,,6.93,0,0,83.308,,7.18,0,0,83.241,,6.72,0,0,66.710,,6.79,0,0,66.708,,7.05,0,0,83.330,,6.92,0,0,83.331,,7.12,0,0,66.753,,7.15,0,0,83.376,,6.98,0,0,83.253,,7.18,0,0,83.421,,7.00,0,0,83.247,,7.22,0,0,,,,,,,,,,
149.960,,6.70,0,0,116.661,,6.88,0,0,116.654,,6.55,0,0,99.905,,6.71,0,0,99.951,,0.00,0,0,83.386,,6.80,0,0,100.030,,6.93,0,0,83.322,,0.00,0,0,100.001,,6.82,0,0,83.411,,6.80,0,0,99.912,,7.08,0,0,100.036,,7.01,0,0,83.354,,6.84,0,0,99.915,,7.00,0,0,116.750,,6.76,0,0,116.626,,6.95,0,0,99.999,,6.93,0,0,99.929,,7.16,0,0,99.991,,6.76,0,0,83.368,,6.81,0,0,83.227,,7.05,0,0,99.955,,6.93,0,0,99.955,,7.11,0,0,83.334,,7.17,0,0,100.052,,6.98,0,0,100.017,,7.16,0,0,100.000,,7.01,0,0,100.087,,7.25,0,0,,,,,,,,,,
166.710,,6.72,0,0,133.374,,6.91,0,0,133.244,,6.60,0,0,116.531,,6.71,0,0,116.592,,0.00,0,0,100.049,,6.79,0,0,116.657,,6.93,0,0,99.949,,6.65,0,0,116.624,,6.87,0,0,99.999,,6.81,0,0,116.663,,7.10,0,0,116.624,,7.02,0,0,99.977,,6.85,0,0,116.554,,6.98,0,0,133.373,,6.74,0,0,133.249,,6.94,0,0,116.622,,6.89,0,0,116.555,,7.16,0,0,116.614,,6.78,0,0,99.990,,6.81,0,0,99.975,,7.04,0,0,116.751,,6.92,0,0,116.825,,7.09,0,0,99.959,,7.15,0,0,116.747,,6.98,0,0,116.667,,7.12,0,0,116.752,,7.02,0,0,116.628,,7.26,0,0,,,,,,,,,,
183.435,,6.72,0,0,149.999,,6.92,0,0,166.735,,6.65,0,0,133.207,,6.69,0,0,133.373,,6.65,0,0,116.748,,6.78,0,0,133.249,,6.94,0,0,133.325,,6.71,0,0,133.372,,6.92,0,0,116.622,,6.84,0,0,133.343,,7.08,0,0,133.247,,7.03,0,0,116.652,,6.88,0,0,133.198,,6.96,0,0,150.012,,6.72,0,0,150.029,,6.92,0,0,133.277,,6.86,0,0,133.359,,7.15,0,0,133.278,,6.78,0,0,116.614,,6.82,0,0,116.600,,7.05,0,0,133.329,,6.90,0,0,133.336,,7.09,0,0,116.728,,7.15,0,0,133.371,,6.97,0,0,133.248,,7.14,0,0,133.399,,7.01,0,0,133.248,,7.28,0,0,,,,,,,,,,
199.963,,6.72,0,0,166.725,,6.93,0,0,183.247,,6.66,0,0,149.905,,6.68,0,0,149.949,,6.60,0,0,133.372,,6.77,0,0,149.997,,6.95,0,0,149.949,,6.76,0,0,150.046,,6.93,0,0,133.394,,6.82,0,0,149.912,,7.11,0,0,150.102,,7.01,0,0,133.354,,6.87,0,0,149.906,,6.96,0,0,166.788,,6.70,0,0,166.665,,6.94,0,0,150.037,,6.85,0,0,149.930,,7.14,0,0,149.988,,6.78,0,0,133.406,,6.82,0,0,133.267,,7.04,0,0,149.954,,6.89,0,0,149.963,,7.08,0,0,133.372,,7.18,0,0,150.017,,6.99,0,0,149.997,,7.11,0,0,150.036,,6.97,0,0,149.997,,7.28,0,0,,,,,,,,,,
216.709,,6.73,0,0,183.381,,6.94,0,0,199.993,,6.67,0,0,166.529,,6.70,0,0,166.574,,6.57,0,0,150.030,,6.74,0,0,166.716,,6.93,0,0,166.573,,6.79,0,0,166.623,,6.97,0,0,150.038,,6.81,0,0,166.662,,7.11,0,0,166.627,,7.01,0,0,149.975,,6.86,0,0,166.529,,6.94,0,0,183.374,,6.71,0,0,183.247,,6.96,0,0,166.624,,6.81,0,0,166.554,,7.13,0,0,166.614,,6.77,0,0,149.989,,6.81,0,0,149.976,,7.07,0,0,166.712,,6.88,0,0,166.705,,7.06,0,0,149.958,,7.18,0,0,166.796,,6.99,0,0,166.717,,7.13,0,0,166.747,,6.97,0,0,166.662,,7.33,0,0,,,,,,,,,,
233.335,,6.76,0,0,199.998,,6.92,0,0,216.619,,6.69,0,0,183.178,,6.69,0,0,183.423,,6.72,0,0,166.786,,6.71,0,0,183.248,,6.95,0,0,183.377,,6.78,0,0,183.373,,7.00,0,0,166.624,,6.80,0,0,183.303,,7.14,0,0,183.246,,7.01,0,0,166.607,,6.86,0,0,183.220,,6.93,0,0,199.997,,6.73,0,0,200.000,,6.98,0,0,183.247,,6.79,0,0,183.318,,7.12,0,0,183.239,,6.77,0,0,166.613,,6.81,0,0,166.600,,7.05,0,0,183.377,,6.87,0,0,183.369,,7.05,0,0,166.709,,7.19,0,0,183.374,,6.98,0,0,183.254,,7.14,0,0,183.377,,6.96,0,0,183.249,,7.31,0,0,,,,,,,,,,
249.999,,6.78,0,0,216.623,,7.02,0,0,233.295,,6.69,0,0,199.953,,6.68,0,0,199.953,,6.74,0,0,183.372,,6.70,0,0,199.996,,6.93,0,0,199.948,,6.83,0,0,200.010,,7.02,0,0,183.374,,6.78,0,0,199.965,,7.14,0,0,199.995,,7.02,0,0,183.402,,6.83,0,0,199.930,,6.91,0,0,216.845,,6.73,0,0,216.660,,7.01,0,0,200.084,,6.80,0,0,199.983,,7.10,0,0,200.037,,6.76,0,0,183.371,,6.80,0,0,183.226,,7.06,0,0,199.954,,6.87,0,0,199.958,,7.04,0,0,183.419,,7.21,0,0,199.997,,6.97,0,0,199.997,,7.13,0,0,200.057,,6.98,0,0,199.996,,7.31,0,0,,,,,,,,,,
266.709,,6.80,0,0,233.414,,0.00,0,0,249.994,,6.71,0,0,216.530,,6.69,0,0,216.573,,6.81,0,0,199.995,,6.67,0,0,216.621,,6.93,0,0,216.571,,6.89,0,0,216.670,,7.05,0,0,200.007,,6.76,0,0,216.661,,7.15,0,0,216.660,,7.01,0,0,199.976,,6.81,0,0,216.529,,6.93,0,0,233.374,,6.73,0,0,233.280,,6.98,0,0,216.622,,6.82,0,0,216.553,,7.09,0,0,216.612,,6.74,0,0,200.032,,6.80,0,0,200.021,,7.05,0,0,216.707,,6.85,0,0,216.706,,7.06,0,0,199.964,,7.21,0,0,216.697,,6.96,0,0,216.621,,7.12,0,0,216.769,,6.99,0,0,216.631,,7.30,0,0,,,,,,,,,,
283.335,,6.80,0,0,250.013,,0.00,0,0,266.617,,6.71,0,0,233.151,,6.71,0,0,233.322,,6.82,0,0,216.799,,6.66,0,0,233.297,,6.93,0,0,233.331,,6.91,0,0,233.372,,7.09,0,0,216.662,,6.73,0,0,233.284,,7.20,0,0,233.248,,7.00,0,0,216.604,,6.81,0,0,233.152,,6.92,0,0,249.997,,6.75,0,0,249.996,,6.97,0,0,233.245,,6.84,0,0,233.302,,7.08,0,0,233.239,,6.74,0,0,216.613,,6.81,0,0,216.610,,7.04,0,0,233.381,,6.84,0,0,233.333,,7.05,0,0,216.706,,7.19,0,0,233.398,,6.95,0,0,233.316,,7.11,0,0,233.373,,6.99,0,0,233.291,,7.26,0,0,,,,,,,,,,
299.959,,6.80,0,0,266.625,,0.00,0,0,283.270,,6.72,0,0,249.992,,6.72,0,0,249.990,,6.82,0,0,233.371,,6.66,0,0,249.995,,6.92,0,0,249.999,,6.93,0,0,249.995,,7.11,0,0,233.371,,6.72,0,0,249.960,,7.22,0,0,249.995,,6.99,0,0,233.397,,6.81,0,0,249.986,,6.91,0,0,266.747,,6.75,0,0,266.619,,6.94,0,0,249.995,,6.84,0,0,249.938,,7.08,0,0,250.015,,6.73,0,0,233.366,,6.82,0,0,233.224,,7.04,0,0,249.986,,6.84,0,0,250.000,,7.05,0,0,233.330,,7.18,0,0,249.996,,6.95,0,0,249.995,,7.12,0,0,249.997,,6.97,0,0,249.997,,7.29,0,0,,,,,,,,,,
316.754,,6.80,0,0,283.374,,0.00,0,0,300.038,,6.73,0,0,266.538,,6.73,0,0,266.572,,6.83,0,0,249.996,,6.66,0,0,266.622,,6.92,0,0,266.572,,6.95,0,0,266.647,,7.12,0,0,249.997,,6.72,0,0,266.693,,7.23,0,0,266.642,,7.00,0,0,250.011,,6.84,0,0,266.536,,6.90,0,0,283.420,,6.75,0,0,283.327,,6.93,0,0,266.671,,6.84,0,0,266.597,,7.07,0,0,266.651,,0.00,0,0,250.014,,6.83,0,0,249.994,,7.04,0,0,266.701,,6.84,0,0,266.705,,7.05,0,0,249.998,,7.18,0,0,266.621,,6.93,0,0,266.620,,7.14,0,0,266.835,,6.94,0,0,266.622,,7.28,0,0,,,,,,,,,,
333.333,,6.82,0,0,300.042,,0.00,0,0,316.616,,6.74,0,0,283.155,,6.72,0,0,283.321,,6.82,0,0,266.746,,6.65,0,0,283.265,,6.90,0,0,283.319,,6.99,0,0,283.410,,7.10,0,0,266.709,,6.70,0,0,283.285,,7.25,0,0,283.289,,7.00,0,0,266.599,,6.84,0,0,283.154,,6.88,0,0,299.997,,6.75,0,0,300.004,,6.94,0,0,283.246,,6.82,0,0,283.302,,7.07,0,0,283.236,,6.77,0,0,266.649,,6.84,0,0,266.641,,7.03,0,0,283.327,,6.83,0,0,283.327,,7.04,0,0,266.705,,7.19,0,0,283.426,,6.91,0,0,283.262,,7.14,0,0,283.373,,6.95,0,0,283.272,,7.28,0,0,,,,,,,,,,
349.956,,6.85,0,0,316.624,,0.00,0,0,333.242,,6.73,0,0,299.900,,6.70,0,0,299.974,,6.82,0,0,283.425,,6.64,0,0,300.041,,6.89,0,0,299.959,,7.03,0,0,299.996,,7.08,0,0,283.378,,6.69,0,0,299.909,,7.28,0,0,299.995,,7.03,0,0,283.352,,6.84,0,0,299.902,,6.87,0,0,316.747,,6.74,0,0,316.620,,6.92,0,0,299.995,,0.00,0,0,299.926,,7.09,0,0,299.985,,6.82,0,0,283.361,,6.86,0,0,283.223,,7.03,0,0,300.044,,6.82,0,0,299.977,,6.96,0,0,283.331,,7.18,0,0,299.995,,6.89,0,0,300.042,,7.13,0,0,299.994,,6.93,0,0,300.031,,7.28,0,0,,,,,,,,,,
366.739,,6.86,0,0,333.374,,6.76,0,0,350.070,,6.73,0,0,316.576,,6.70,0,0,316.616,,6.82,0,0,299.995,,6.64,0,0,316.621,,6.90,0,0,316.615,,6.99,0,0,316.619,,7.10,0,0,299.997,,6.68,0,0,316.781,,7.29,0,0,316.621,,7.00,0,0,300.060,,6.84,0,0,316.572,,6.86,0,0,333.380,,6.74,0,0,333.245,,6.92,0,0,316.629,,6.78,0,0,316.643,,7.10,0,0,316.729,,6.80,0,0,299.988,,6.87,0,0,299.972,,7.02,0,0,316.708,,6.81,0,0,316.744,,6.96,0,0,299.974,,7.12,0,0,316.621,,6.89,0,0,316.619,,7.08,0,0,316.755,,6.98,0,0,316.621,,7.27,0,0,,,,,,,,,,
383.373,,6.87,0,0,350.060,,6.70,0,0,366.633,,6.73,0,0,333.151,,6.69,0,0,333.321,,6.84,0,0,316.747,,6.65,0,0,333.248,,6.91,0,0,333.320,,6.96,0,0,333.436,,7.09,0,0,316.625,,6.69,0,0,333.286,,7.27,0,0,333.289,,7.01,0,0,316.601,,6.83,0,0,333.153,,6.85,0,0,350.047,,6.73,0,0,350.040,,6.91,0,0,333.293,,0.00,0,0,333.304,,7.12,0,0,333.240,,6.82,0,0,316.722,,6.89,0,0,316.702,,6.99,0,0,333.332,,6.81,0,0,333.332,,6.96,0,0,316.750,,7.11,0,0,333.378,,6.89,0,0,333.243,,7.08,0,0,333.422,,7.02,0,0,333.247,,7.25,0,0,,,,,,,,,,
399.958,,6.87,0,0,366.649,,6.68,0,0,383.244,,6.73,0,0,349.900,,6.69,0,0,349.945,,6.84,0,0,333.374,,6.67,0,0,350.067,,6.92,0,0,349.943,,6.95,0,0,349.994,,7.11,0,0,333.412,,6.71,0,0,349.908,,7.26,0,0,350.025,,7.02,0,0,333.349,,6.82,0,0,349.901,,6.84,0,0,366.745,,6.73,0,0,366.619,,6.94,0,0,349.994,,0.00,0,0,349.925,,7.20,0,0,349.985,,6.82,0,0,333.363,,6.91,0,0,333.224,,7.02,0,0,349.953,,6.82,0,0,349.953,,6.97,0,0,333.339,,7.12,0,0,350.048,,6.91,0,0,350.016,,7.11,0,0,349.996,,7.04,0,0,350.082,,7.24,0,0,,,,,,,,,,
416.707,,6.90,0,0,383.370,,6.63,0,0,399.989,,6.73,0,0,366.526,,6.68,0,0,366.639,,6.81,0,0,350.046,,6.73,0,0,366.643,,6.94,0,0,366.664,,7.01,0,0,366.619,,7.10,0,0,349.995,,6.71,0,0,366.661,,0.00,0,0,366.619,,7.01,0,0,349.975,,6.80,0,0,366.544,,6.84,0,0,383.370,,6.74,0,0,383.243,,6.92,0,0,366.621,,6.73,0,0,366.550,,7.12,0,0,366.610,,6.82,0,0,349.985,,6.91,0,0,349.971,,7.06,0,0,366.739,,6.82,0,0,366.779,,6.96,0,0,349.957,,7.14,0,0,366.621,,6.95,0,0,366.661,,7.10,0,0,366.745,,7.07,0,0,366.622,,7.22,0,0,,,,,,,,,,
433.445,,6.89,0,0,399.997,,6.62,0,0,416.666,,6.74,0,0,383.204,,6.73,0,0,383.344,,6.80,0,0,366.744,,6.71,0,0,383.245,,6.93,0,0,383.198,,6.99,0,0,383.370,,7.11,0,0,366.618,,6.70,0,0,383.336,,0.00,0,0,383.255,,7.04,0,0,366.655,,6.80,0,0,383.197,,6.84,0,0,400.014,,6.74,0,0,400.018,,6.90,0,0,383.272,,6.60,0,0,383.343,,7.17,0,0,383.274,,6.83,0,0,366.610,,6.94,0,0,366.600,,7.09,0,0,383.329,,6.81,0,0,383.341,,6.97,0,0,366.741,,7.16,0,0,383.372,,6.94,0,0,383.249,,7.07,0,0,383.382,,7.07,0,0,383.245,,7.20,0,0,,,,,,,,,,
449.956,,6.86,0,0,433.376,,6.66,0,0,433.241,,6.76,0,0,399.901,,6.75,0,0,399.948,,6.80,0,0,383.372,,6.75,0,0,399.994,,6.92,0,0,399.943,,6.97,0,0,400.048,,7.13,0,0,383.392,,6.72,0,0,399.908,,0.00,0,0,400.090,,7.04,0,0,383.352,,6.81,0,0,399.901,,6.86,0,0,416.789,,6.74,0,0,416.663,,6.86,0,0,400.036,,6.57,0,0,399.929,,7.37,0,0,399.985,,6.84,0,0,383.410,,6.95,0,0,383.264,,7.11,0,0,399.950,,6.81,0,0,399.953,,6.98,0,0,383.363,,7.14,0,0,400.035,,6.93,0,0,400.004,,6.89,0,0,400.039,,6.97,0,0,399.993,,7.17,0,0,,,,,,,,,,
466.580,,6.86,0,0,449.995,,6.65,0,0,449.990,,6.79,0,0,416.525,,6.76,0,0,416.570,,6.78,0,0,400.095,,6.74,0,0,416.717,,6.92,0,0,416.568,,7.00,0,0,416.621,,7.13,0,0,400.035,,6.71,0,0,416.658,,0.00,0,0,416.623,,7.04,0,0,399.973,,6.81,0,0,416.529,,6.86,0,0,433.370,,6.75,0,0,433.244,,6.85,0,0,416.617,,6.59,0,0,416.550,,7.21,0,0,416.611,,0.00,0,0,399.986,,6.97,0,0,399.976,,7.11,0,0,416.705,,6.81,0,0,416.703,,7.01,0,0,399.954,,7.14,0,0,416.657,,6.91,0,0,416.723,,6.96,0,0,416.747,,6.81,0,0,416.658,,7.16,0,0,,,,,,,,,,
483.331,,6.85,0,0,466.620,,6.65,0,0,466.614,,6.79,0,0,433.170,,6.77,0,0,433.371,,6.77,0,0,416.759,,6.74,0,0,433.244,,6.92,0,0,433.235,,6.97,0,0,433.368,,7.13,0,0,416.621,,6.70,0,0,433.304,,7.09,0,0,433.244,,7.05,0,0,416.609,,6.79,0,0,433.169,,6.87,0,0,449.994,,6.74,0,0,449.994,,6.86,0,0,433.244,,6.50,0,0,433.301,,7.13,0,0,433.247,,6.89,0,0,416.610,,6.97,0,0,416.596,,7.13,0,0,433.372,,6.80,0,0,433.376,,7.02,0,0,416.704,,7.13,0,0,433.368,,6.90,0,0,433.245,,0.00,0,0,433.369,,0.00,0,0,433.243,,7.19,0,0,,,,,,,,,,
499.997,,6.84,0,0,483.412,,6.64,0,0,483.293,,6.79,0,0,449.948,,6.78,0,0,449.946,,6.75,0,0,433.366,,6.73,0,0,449.993,,6.93,0,0,449.943,,6.99,0,0,450.002,,7.14,0,0,433.244,,6.70,0,0,449.956,,7.11,0,0,449.994,,7.03,0,0,433.403,,6.79,0,0,449.940,,6.86,0,0,466.839,,6.74,0,0,466.639,,6.83,0,0,466.628,,6.53,0,0,449.973,,7.18,0,0,450.026,,6.94,0,0,433.373,,6.95,0,0,433.225,,7.15,0,0,449.961,,6.79,0,0,449.952,,7.03,0,0,433.425,,7.12,0,0,449.994,,6.89,0,0,449.993,,6.82,0,0,450.084,,0.00,0,0,449.993,,7.14,0,0,,,,,,,,,,
516.581,,6.84,0,0,499.993,,6.64,0,0,499.992,,6.79,0,0,466.525,,6.76,0,0,466.570,,6.75,0,0,449.997,,6.77,0,0,466.617,,6.93,0,0,466.567,,7.02,0,0,466.669,,7.16,0,0,450.046,,6.71,0,0,466.656,,7.06,0,0,466.667,,7.04,0,0,449.973,,6.78,0,0,466.525,,6.85,0,0,483.369,,6.73,0,0,483.285,,6.83,0,0,483.243,,0.00,0,0,466.550,,7.13,0,0,466.608,,6.92,0,0,450.032,,6.92,0,0,450.016,,7.15,0,0,466.699,,6.78,0,0,466.701,,7.04,0,0,449.956,,7.11,0,0,466.730,,6.89,0,0,466.617,,6.79,0,0,466.757,,0.00,0,0,466.631,,7.15,0,0,,,,,,,,,,
533.330,,6.79,0,0,516.619,,6.66,0,0,516.615,,6.78,0,0,483.151,,6.76,0,0,483.320,,6.75,0,0,466.835,,6.79,0,0,483.295,,6.95,0,0,483.200,,7.03,0,0,483.368,,7.17,0,0,466.644,,6.71,0,0,483.282,,7.11,0,0,483.242,,7.03,0,0,466.597,,6.77,0,0,483.150,,6.84,0,0,499.994,,6.74,0,0,499.992,,6.83,0,0,499.993,,6.34,0,0,483.302,,7.08,0,0,483.233,,6.94,0,0,466.610,,0.00,0,0,466.598,,7.14,0,0,483.332,,6.76,0,0,483.347,,7.08,0,0,466.705,,7.10,0,0,483.368,,6.91,0,0,483.285,,7.01,0,0,483.368,,6.64,0,0,483.287,,7.14,0,0,,,,,,,,,,
549.987,,6.78,0,0,533.383,,6.69,0,0,533.260,,6.76,0,0,499.947,,6.74,0,0,499.999,,6.76,0,0,483.368,,6.79,0,0,499.996,,6.95,0,0,499.991,,7.05,0,0,499.993,,7.19,0,0,483.246,,6.71,0,0,499.929,,7.14,0,0,499.992,,7.03,0,0,483.362,,6.79,0,0,500.018,,6.83,0,0,516.745,,6.75,0,0,516.617,,6.85,0,0,516.664,,6.43,0,0,499.944,,7.02,0,0,499.993,,6.98,0,0,483.358,,0.00,0,0,483.219,,7.13,0,0,499.992,,6.75,0,0,499.998,,7.11,0,0,483.328,,7.08,0,0,499.993,,6.90,0,0,499.992,,6.95,0,0,499.991,,6.37,0,0,499.992,,7.10,0,0,,,,,,,,,,
566.622,,6.76,0,0,550.040,,6.70,0,0,550.031,,6.76,0,0,516.557,,6.73,0,0,516.571,,6.77,0,0,499.993,,6.78,0,0,516.616,,6.96,0,0,516.567,,7.06,0,0,516.627,,7.19,0,0,499.993,,6.71,0,0,533.280,,7.12,0,0,516.626,,7.02,0,0,500.018,,6.82,0,0,516.529,,6.82,0,0,533.424,,6.76,0,0,533.328,,6.87,0,0,533.243,,6.57,0,0,516.593,,7.01,0,0,533.237,,7.01,0,0,499.995,,6.77,0,0,499.997,,7.14,0,0,516.702,,6.74,0,0,516.702,,7.12,0,0,500.002,,7.09,0,0,516.619,,6.90,0,0,516.619,,6.86,0,0,516.792,,6.37,0,0,516.618,,7.07,0,0,,,,,,,,,,
