time 1;marker 1;diam 1;xgaze 1;ygaze 1;time 2;marker 2;diam 2;xgaze 2;ygaze 2;time 3;marker 3;diam 3;xgaze 3;ygaze 3;time 4;marker 4;diam 4;xgaze 4;ygaze 4;time 5;marker 5;diam 5;xgaze 5;ygaze 5;time 6;marker 6;diam 6;xgaze 6;ygaze 6;time 7;marker 7;diam 7;xgaze 7;ygaze 7;time 8;marker 8;diam 8;xgaze 8;ygaze 8;time 9;marker 9;diam 9;xgaze 9;ygaze 9;time 10;marker 10;diam 10;xgaze 10;ygaze 10;time 11;marker 11;diam 11;xgaze 11;ygaze 11;time 12;marker 12;diam 12;xgaze 12;ygaze 12;time 13;marker 13;diam 13;xgaze 13;ygaze 13;time 14;marker 14;diam 14;xgaze 14;ygaze 14;time 15;marker 15;diam 15;xgaze 15;ygaze 15;time 16;marker 16;diam 16;xgaze 16;ygaze 16;time 17;marker 17;diam 17;xgaze 17;ygaze 17;time 18;marker 18;diam 18;xgaze 18;ygaze 18;time 19;marker 19;diam 19;xgaze 19;ygaze 19;time 20;marker 20;diam 20;xgaze 20;ygaze 20;time 21;marker 21;diam 21;xgaze 21;ygaze 21;time 22;marker 22;diam 22;xgaze 22;ygaze 22;time 23;marker 23;diam 23;xgaze 23;ygaze 23;time 24;marker 24;diam 24;xgaze 24;ygaze 24;time 25;marker 25;diam 25;xgaze 25;ygaze 25;time 26;marker 26;diam 26;xgaze 26;ygaze 26;time 27;marker 27;diam 27;xgaze 27;ygaze 27;time 28;marker 28;diam 28;xgaze 28;ygaze 28;;;;;;;;;;
0.000;1;4.97;0;0;0.000;1;4.99;0;0;0.000;1;5.39;0;0;0.000;1;5.26;0;0;0.000;1;5.23;0;0;0.000;1;5.27;0;0;0.000;1;5.19;0;0;0.000;1;5.04;0;0;0.000;1;0.00;0;0;0.000;1;0.00;0;0;0.000;1;5.30;0;0;0.000;1;5.19;0;0;0.000;1;5.35;0;0;0.000;1;5.49;0;0;0.000;1;5.39;0;0;0.000;1;5.38;0;0;0.000;1;5.31;0;0;0.000;1;5.48;0;0;0.000;1;5.38;0;0;0.000;1;5.42;0;0;0.000;1;0.00;0;0;0.000;1;5.45;0;0;0.000;1;5.55;0;0;0.000;1;0.00;0;0;0.000;1;5.23;0;0;0.000;1;5.44;0;0;0.000;1;5.49;0;0;0.000;1;5.55;0;0;;;;;;;;;;
16.586;;4.97;0;0;0.000;;4.99;0;0;0.000;;5.39;0;0;0.000;;5.26;0;0;0.000;;5.23;0;0;16.625;;5.27;0;0;0.000;;5.19;0;0;0.000;;5.04;0;0;0.000;;0.00;0;0;0.000;;0.00;0;0;0.000;;5.30;0;0;0.000;;5.19;0;0;0.000;;5.35;0;0;0.000;;5.49;0;0;0.000;;5.39;0;0;0.000;;5.38;0;0;0.000;;5.31;0;0;16.580;;5.49;0;0;0.000;;5.38;0;0;0.000;;5.42;0;0;0.000;;0.00;0;0;0.000;;5.45;0;0;0.000;;5.55;0;0;0.000;;0.00;0;0;0.000;;5.23;0;0;0.000;;5.44;0;0;0.000;;5.49;0;0;0.000;;5.55;0;0;;;;;;;;;;
33.210;;4.97;0;0;0.000;;4.99;0;0;16.838;;5.38;0;0;0.000;;5.26;0;0;0.000;;5.23;0;0;16.625;;5.27;0;0;0.000;;5.19;0;0;0.000;;5.04;0;0;0.000;;0.00;0;0;0.000;;0.00;0;0;0.000;;5.30;0;0;0.000;;5.19;0;0;0.000;;5.35;0;0;0.000;;5.49;0;0;0.000;;5.39;0;0;0.000;;5.38;0;0;0.000;;5.31;0;0;16.580;;5.49;0;0;0.000;;5.38;0;0;0.000;;5.42;0;0;0.000;;0.00;0;0;0.000;;5.45;0;0;0.000;;5.55;0;0;16.752;;0.00;0;0;0.000;;5.23;0;0;0.000;;5.44;0;0;0.000;;5.49;0;0;0.000;;5.55;0;0;;;;;;;;;;
49.962;;4.98;0;0;16.757;;4.99;0;0;16.838;;5.38;0;0;0.000;;5.26;0;0;0.000;;5.23;0;0;16.625;;5.27;0;0;0.000;;5.19;0;0;0.000;;5.04;0;0;0.000;;0.00;0;0;0.000;;0.00;0;0;0.000;;5.30;0;0;16.751;;5.19;0;0;0.000;;5.35;0;0;0.000;;5.49;0;0;0.000;;5.39;0;0;0.000;;5.38;0;0;16.625;;5.31;0;0;16.580;;5.49;0;0;16.516;;5.37;0;0;0.000;;5.42;0;0;0.000;;0.00;0;0;0.000;;5.45;0;0;0.000;;5.55;0;0;16.752;;0.00;0;0;33.334;;5.23;0;0;0.000;;5.44;0;0;0.000;;5.49;0;0;0.000;;5.55;0;0;;;;;;;;;;
66.632;;4.99;0;0;16.757;;4.99;0;0;16.838;;5.38;0;0;0.000;;5.26;0;0;16.697;;5.22;0;0;16.625;;5.27;0;0;0.000;;5.19;0;0;0.000;;5.04;0;0;0.000;;0.00;0;0;0.000;;0.00;0;0;0.000;;5.30;0;0;16.751;;5.19;0;0;16.586;;5.36;0;0;0.000;;5.49;0;0;0.000;;5.39;0;0;0.000;;5.38;0;0;16.625;;5.31;0;0;16.580;;5.49;0;0;16.516;;5.37;0;0;16.624;;5.43;0;0;0.000;;0.00;0;0;0.000;;5.45;0;0;0.000;;5.55;0;0;16.752;;0.00;0;0;33.334;;5.23;0;0;16.613;;5.47;0;0;0.000;;5.49;0;0;0.000;;5.55;0;0;;;;;;;;;;
83.209;;5.00;0;0;16.757;;4.99;0;0;16.838;;5.38;0;0;0.000;;5.26;0;0;16.697;;5.22;0;0;16.625;;5.27;0;0;0.000;;5.19;0;0;0.000;;5.04;0;0;0.000;;0.00;0;0;0.000;;0.00;0;0;16.625;;5.30;0;0;16.751;;5.19;0;0;16.586;;5.36;0;0;0.000;;5.49;0;0;0.000;;5.39;0;0;0.000;;5.38;0;0;16.625;;5.31;0;0;16.580;;5.49;0;0;33.137;;5.37;0;0;16.624;;5.43;0;0;16.620;;0.00;0;0;16.539;;5.44;0;0;0.000;;5.55;0;0;16.752;;0.00;0;0;33.334;;5.23;0;0;16.613;;5.47;0;0;16.778;;5.48;0;0;0.000;;5.55;0;0;;;;;;;;;;
99.962;;4.98;0;0;16.757;;4.99;0;0;16.838;;5.38;0;0;16.796;;5.26;0;0;16.697;;5.22;0;0;16.625;;5.27;0;0;0.000;;5.19;0;0;0.000;;5.04;0;0;0.000;;0.00;0;0;0.000;;0.00;0;0;16.625;;5.30;0;0;16.751;;5.19;0;0;16.586;;5.36;0;0;16.629;;5.49;0;0;33.278;;5.36;0;0;16.661;;5.35;0;0;33.275;;5.34;0;0;16.580;;5.49;0;0;49.891;;5.37;0;0;33.325;;5.43;0;0;16.620;;0.00;0;0;16.539;;5.44;0;0;16.656;;5.55;0;0;16.752;;0.00;0;0;33.334;;5.23;0;0;16.613;;5.47;0;0;33.422;;5.49;0;0;16.656;;5.56;0;0;;;;;;;;;;
116.610;;5.01;0;0;33.413;;4.98;0;0;16.838;;5.38;0;0;16.796;;5.26;0;0;16.697;;5.22;0;0;16.625;;5.27;0;0;16.655;;5.18;0;0;16.623;;5.03;0;0;16.718;;0.00;0;0;16.587;;0.00;0;0;16.625;;5.30;0;0;16.751;;5.19;0;0;16.586;;5.36;0;0;33.414;;5.51;0;0;33.278;;5.36;0;0;33.243;;5.36;0;0;50.040;;5.36;0;0;33.215;;5.49;0;0;66.606;;5.35;0;0;49.886;;5.41;0;0;33.246;;5.08;0;0;16.539;;5.44;0;0;33.277;;5.53;0;0;16.752;;0.00;0;0;33.334;;5.23;0;0;33.230;;5.49;0;0;50.004;;5.48;0;0;16.656;;5.56;0;0;;;;;;;;;;
133.246;;5.02;0;0;49.992;;4.99;0;0;33.379;;5.36;0;0;33.372;;5.25;0;0;16.697;;5.22;0;0;16.625;;5.27;0;0;33.279;;5.18;0;0;16.623;;5.03;0;0;33.330;;0.00;0;0;33.212;;0.00;0;0;33.352;;5.30;0;0;16.751;;5.19;0;0;16.586;;5.36;0;0;50.002;;5.51;0;0;50.001;;5.39;0;0;49.991;;5.37;0;0;66.624;;5.35;0;0;49.962;;5.49;0;0;83.139;;5.35;0;0;66.626;;5.38;0;0;50.076;;0.00;0;0;33.282;;5.42;0;0;49.901;;5.53;0;0;16.752;;0.00;0;0;33.334;;5.23;0;0;50.034;;5.50;0;0;66.623;;5.47;0;0;33.281;;5.56;0;0;;;;;;;;;;
149.958;;5.02;0;0;66.742;;4.99;0;0;50.002;;5.35;0;0;49.998;;5.25;0;0;16.697;;5.22;0;0;33.251;;5.27;0;0;49.905;;5.19;0;0;16.623;;5.03;0;0;49.965;;4.96;0;0;50.063;;0.00;0;0;50.003;;5.28;0;0;16.751;;5.19;0;0;33.331;;5.38;0;0;66.752;;5.49;0;0;66.626;;5.38;0;0;66.627;;5.38;0;0;83.248;;5.35;0;0;66.627;;5.49;0;0;99.887;;5.33;0;0;83.249;;5.39;0;0;66.621;;0.00;0;0;49.910;;5.41;0;0;66.699;;5.52;0;0;33.424;;0.00;0;0;33.334;;5.23;0;0;66.605;;5.51;0;0;83.457;;5.48;0;0;49.904;;5.54;0;0;;;;;;;;;;
166.582;;5.02;0;0;83.401;;5.00;0;0;66.753;;5.35;0;0;66.770;;5.25;0;0;33.319;;5.23;0;0;50.046;;5.26;0;0;66.689;;5.19;0;0;33.277;;5.05;0;0;66.751;;5.03;0;0;66.588;;4.92;0;0;66.626;;5.29;0;0;33.425;;5.20;0;0;50.072;;5.41;0;0;83.405;;5.50;0;0;83.330;;5.37;0;0;83.280;;5.36;0;0;100.051;;5.35;0;0;83.206;;5.48;0;0;116.511;;5.32;0;0;99.920;;5.37;0;0;83.245;;5.08;0;0;66.579;;5.41;0;0;83.277;;5.50;0;0;50.002;;0.00;0;0;49.972;;5.25;0;0;83.227;;5.51;0;0;100.015;;5.49;0;0;66.707;;5.54;0;0;;;;;;;;;;
183.309;;5.01;0;0;100.031;;5.00;0;0;83.430;;5.37;0;0;83.416;;5.24;0;0;49.966;;5.22;0;0;66.622;;5.26;0;0;83.276;;5.19;0;0;50.034;;5.06;0;0;83.330;;5.05;0;0;83.210;;4.94;0;0;83.252;;5.29;0;0;49.999;;5.20;0;0;66.588;;5.42;0;0;100.043;;5.50;0;0;100.002;;0.00;0;0;99.989;;5.36;0;0;116.646;;5.34;0;0;99.955;;5.47;0;0;133.183;;5.31;0;0;116.626;;5.36;0;0;116.665;;5.12;0;0;83.282;;5.41;0;0;99.901;;5.47;0;0;66.752;;0.00;0;0;66.631;;5.26;0;0;99.979;;5.52;0;0;116.623;;5.49;0;0;83.280;;5.53;0;0;;;;;;;;;;
199.960;;5.01;0;0;116.741;;5.01;0;0;99.999;;5.39;0;0;99.997;;5.25;0;0;66.743;;5.22;0;0;83.248;;5.25;0;0;99.903;;5.18;0;0;66.621;;5.07;0;0;99.955;;5.08;0;0;99.961;;4.97;0;0;100.039;;5.29;0;0;66.753;;5.19;0;0;83.330;;5.43;0;0;116.627;;5.50;0;0;116.626;;0.00;0;0;116.614;;5.39;0;0;133.247;;5.33;0;0;116.607;;5.46;0;0;149.890;;5.31;0;0;133.248;;5.36;0;0;133.243;;5.14;0;0;99.906;;5.40;0;0;116.671;;5.45;0;0;83.397;;0.00;0;0;83.330;;5.28;0;0;116.658;;5.49;0;0;133.375;;5.49;0;0;99.914;;5.53;0;0;;;;;;;;;;
216.583;;5.01;0;0;133.366;;5.01;0;0;116.751;;5.37;0;0;116.747;;5.27;0;0;83.319;;5.22;0;0;100.021;;5.24;0;0;116.661;;5.18;0;0;83.245;;5.08;0;0;116.730;;5.12;0;0;116.629;;5.02;0;0;116.637;;5.29;0;0;83.375;;5.21;0;0;99.966;;5.43;0;0;133.375;;5.49;0;0;133.251;;0.00;0;0;133.305;;5.40;0;0;150.000;;5.34;0;0;133.241;;5.44;0;0;166.511;;5.31;0;0;149.871;;5.37;0;0;149.994;;5.16;0;0;116.532;;5.41;0;0;133.323;;5.47;0;0;100.051;;0.00;0;0;99.955;;5.30;0;0;133.229;;5.48;0;0;150.044;;5.50;0;0;116.672;;5.54;0;0;;;;;;;;;;
233.208;;5.01;0;0;150.047;;5.01;0;0;133.404;;5.36;0;0;133.467;;5.27;0;0;99.944;;5.23;0;0;116.666;;5.24;0;0;133.318;;5.19;0;0;100.108;;5.09;0;0;149.952;;5.19;0;0;133.211;;5.05;0;0;133.252;;5.29;0;0;100.052;;5.20;0;0;116.620;;5.42;0;0;150.037;;5.48;0;0;150.051;;0.00;0;0;150.014;;5.41;0;0;166.709;;5.35;0;0;149.965;;5.43;0;0;183.155;;5.31;0;0;166.672;;5.36;0;0;166.638;;5.18;0;0;133.336;;5.42;0;0;149.902;;5.48;0;0;116.762;;0.00;0;0;116.593;;5.33;0;0;149.977;;5.48;0;0;166.622;;5.49;0;0;133.326;;5.54;0;0;;;;;;;;;;
250.035;;5.02;0;0;166.771;;5.01;0;0;150.051;;5.34;0;0;150.001;;5.29;0;0;116.805;;5.23;0;0;133.248;;5.23;0;0;149.902;;5.19;0;0;116.622;;5.11;0;0;166.703;;5.21;0;0;149.962;;5.07;0;0;150.007;;5.28;0;0;116.749;;5.20;0;0;133.331;;5.40;0;0;166.658;;5.48;0;0;166.627;;0.00;0;0;166.615;;5.41;0;0;183.248;;5.37;0;0;166.577;;5.42;0;0;199.926;;5.30;0;0;183.250;;5.33;0;0;183.289;;5.20;0;0;149.908;;5.41;0;0;166.650;;5.49;0;0;133.372;;0.00;0;0;133.375;;5.35;0;0;166.622;;5.48;0;0;183.371;;5.50;0;0;149.903;;5.55;0;0;;;;;;;;;;
266.582;;5.01;0;0;183.364;;5.01;0;0;166.755;;5.34;0;0;166.745;;5.30;0;0;133.321;;5.24;0;0;149.997;;5.23;0;0;166.648;;5.18;0;0;133.246;;5.09;0;0;183.420;;5.21;0;0;166.595;;5.10;0;0;166.667;;5.28;0;0;133.372;;5.22;0;0;149.959;;5.39;0;0;183.375;;5.45;0;0;183.250;;0.00;0;0;183.241;;5.41;0;0;199.996;;5.39;0;0;183.303;;5.41;0;0;216.511;;5.28;0;0;199.872;;5.33;0;0;199.992;;5.22;0;0;166.531;;5.40;0;0;183.324;;5.50;0;0;150.078;;0.00;0;0;149.954;;5.33;0;0;183.272;;5.47;0;0;199.997;;5.50;0;0;166.653;;5.55;0;0;;;;;;;;;;
283.207;;5.02;0;0;199.989;;5.01;0;0;183.376;;5.33;0;0;183.372;;5.29;0;0;149.942;;5.24;0;0;166.666;;5.24;0;0;183.286;;5.18;0;0;149.996;;5.10;0;0;199.958;;5.22;0;0;183.257;;5.12;0;0;183.249;;5.28;0;0;150.021;;5.22;0;0;166.591;;5.37;0;0;199.999;;5.43;0;0;200.042;;0.00;0;0;200.076;;5.41;0;0;216.630;;5.40;0;0;199.955;;5.38;0;0;233.135;;5.27;0;0;216.645;;5.32;0;0;216.626;;5.21;0;0;183.302;;5.41;0;0;199.933;;5.47;0;0;183.375;;5.16;0;0;166.578;;5.34;0;0;199.974;;5.45;0;0;216.676;;5.50;0;0;183.358;;5.55;0;0;;;;;;;;;;
299.956;;5.02;0;0;216.792;;5.01;0;0;200.097;;5.32;0;0;200.035;;5.28;0;0;166.694;;5.24;0;0;183.278;;5.24;0;0;199.941;;5.18;0;0;166.661;;5.11;0;0;216.701;;5.19;0;0;199.960;;5.14;0;0;199.872;;5.27;0;0;166.794;;5.21;0;0;183.377;;5.36;0;0;216.716;;5.42;0;0;233.247;;0.00;0;0;216.613;;5.41;0;0;233.294;;5.40;0;0;216.578;;5.39;0;0;249.973;;5.27;0;0;233.287;;5.34;0;0;233.329;;5.24;0;0;199.951;;5.38;0;0;216.649;;5.45;0;0;199.998;;5.22;0;0;183.413;;5.35;0;0;216.599;;5.46;0;0;233.371;;5.51;0;0;199.918;;5.54;0;0;;;;;;;;;;
316.628;;5.02;0;0;233.364;;5.01;0;0;216.766;;5.31;0;0;216.750;;5.26;0;0;183.361;;5.24;0;0;199.996;;5.23;0;0;216.649;;5.16;0;0;183.246;;5.13;0;0;233.327;;0.00;0;0;216.583;;5.16;0;0;216.644;;5.26;0;0;183.373;;5.24;0;0;199.955;;5.36;0;0;233.376;;5.41;0;0;249.998;;4.67;0;0;233.241;;5.41;0;0;249.999;;5.41;0;0;233.204;;5.40;0;0;266.516;;5.25;0;0;249.871;;5.33;0;0;250.001;;5.29;0;0;216.529;;5.39;0;0;233.274;;5.47;0;0;216.861;;5.25;0;0;199.963;;5.35;0;0;233.301;;5.46;0;0;249.998;;5.52;0;0;216.652;;5.54;0;0;;;;;;;;;;
333.206;;5.02;0;0;249.990;;5.02;0;0;233.373;;5.33;0;0;233.370;;0.00;0;0;199.942;;5.23;0;0;216.620;;5.23;0;0;233.274;;5.14;0;0;199.998;;5.11;0;0;249.993;;0.00;0;0;233.230;;5.16;0;0;233.290;;0.00;0;0;199.997;;5.24;0;0;216.589;;5.37;0;0;249.998;;5.43;0;0;266.722;;4.74;0;0;249.996;;5.41;0;0;266.621;;5.39;0;0;249.867;;5.40;0;0;283.137;;5.24;0;0;266.620;;5.32;0;0;266.616;;5.30;0;0;233.278;;5.39;0;0;249.951;;5.48;0;0;233.375;;5.27;0;0;216.578;;5.37;0;0;250.000;;5.45;0;0;266.635;;5.52;0;0;233.278;;5.53;0;0;;;;;;;;;;
349.957;;5.02;0;0;266.749;;5.02;0;0;249.999;;5.32;0;0;249.997;;0.00;0;0;216.693;;0.00;0;0;233.328;;5.23;0;0;249.986;;5.15;0;0;216.626;;5.12;0;0;266.701;;0.00;0;0;250.000;;0.00;0;0;249.872;;0.00;0;0;216.834;;5.25;0;0;233.350;;5.36;0;0;266.625;;5.45;0;0;283.251;;4.78;0;0;266.663;;5.40;0;0;283.280;;5.39;0;0;266.577;;5.41;0;0;299.885;;5.24;0;0;283.331;;5.30;0;0;283.241;;5.31;0;0;249.990;;5.39;0;0;266.650;;5.46;0;0;250.001;;5.29;0;0;233.331;;5.40;0;0;266.599;;5.46;0;0;283.415;;5.53;0;0;249.952;;5.54;0;0;;;;;;;;;;
366.612;;5.02;0;0;283.416;;5.01;0;0;266.796;;5.32;0;0;266.790;;0.00;0;0;233.328;;0.00;0;0;249.996;;5.24;0;0;266.652;;5.16;0;0;233.292;;5.13;0;0;283.328;;0.00;0;0;266.584;;0.00;0;0;266.622;;0.00;0;0;233.379;;5.28;0;0;249.996;;5.36;0;0;283.411;;5.46;0;0;299.997;;4.89;0;0;283.237;;5.38;0;0;300.032;;5.35;0;0;283.206;;5.41;0;0;316.552;;5.25;0;0;299.885;;5.30;0;0;300.037;;5.31;0;0;266.546;;5.38;0;0;283.276;;5.44;0;0;283.421;;5.32;0;0;250.000;;5.39;0;0;283.224;;5.46;0;0;299.994;;5.53;0;0;266.652;;5.55;0;0;;;;;;;;;;
383.244;;5.01;0;0;299.987;;5.03;0;0;283.373;;5.31;0;0;283.369;;0.00;0;0;249.984;;0.00;0;0;266.620;;5.23;0;0;283.273;;5.17;0;0;249.994;;5.15;0;0;299.962;;0.00;0;0;283.208;;0.00;0;0;283.352;;0.00;0;0;249.994;;5.31;0;0;266.579;;5.35;0;0;299.998;;5.47;0;0;316.622;;4.96;0;0;299.986;;5.38;0;0;316.619;;5.35;0;0;299.826;;5.41;0;0;333.136;;5.27;0;0;316.618;;5.30;0;0;316.617;;5.33;0;0;283.278;;5.39;0;0;299.899;;5.47;0;0;299.997;;5.32;0;0;266.578;;5.40;0;0;300.028;;5.45;0;0;316.620;;5.54;0;0;283.276;;5.51;0;0;;;;;;;;;;
399.954;;5.01;0;0;316.737;;5.02;0;0;300.000;;5.31;0;0;299.996;;0.00;0;0;266.691;;0.00;0;0;283.247;;5.23;0;0;299.902;;5.18;0;0;266.619;;5.15;0;0;316.749;;0.00;0;0;300.039;;0.00;0;0;299.876;;0.00;0;0;266.750;;5.34;0;0;283.328;;5.34;0;0;316.632;;5.48;0;0;333.287;;5.03;0;0;316.646;;5.37;0;0;333.244;;5.32;0;0;316.622;;5.41;0;0;349.886;;5.26;0;0;333.243;;5.31;0;0;333.239;;5.37;0;0;299.905;;5.40;0;0;316.699;;5.48;0;0;316.745;;5.36;0;0;283.327;;5.35;0;0;316.598;;5.44;0;0;333.469;;5.54;0;0;299.901;;5.50;0;0;;;;;;;;;;
416.579;;5.01;0;0;333.390;;5.03;0;0;316.752;;5.31;0;0;316.802;;0.00;0;0;283.316;;0.00;0;0;300.047;;5.23;0;0;316.700;;5.19;0;0;283.294;;5.16;0;0;333.327;;0.00;0;0;316.593;;0.00;0;0;316.622;;0.00;0;0;283.416;;5.33;0;0;300.053;;5.32;0;0;333.374;;5.49;0;0;349.997;;5.09;0;0;333.274;;5.34;0;0;350.082;;5.30;0;0;333.200;;5.39;0;0;366.518;;5.26;0;0;349.917;;5.32;0;0;349.993;;5.41;0;0;316.626;;5.39;0;0;333.275;;5.50;0;0;333.395;;5.38;0;0;299.952;;5.35;0;0;333.228;;5.43;0;0;350.000;;5.54;0;0;316.703;;5.49;0;0;;;;;;;;;;
433.322;;5.00;0;0;350.034;;5.05;0;0;333.425;;5.30;0;0;333.390;;4.81;0;0;299.953;;0.00;0;0;316.619;;5.23;0;0;333.273;;5.20;0;0;300.020;;5.17;0;0;349.952;;0.00;0;0;333.208;;0.00;0;0;333.249;;0.00;0;0;299.997;;5.34;0;0;316.581;;5.36;0;0;350.044;;5.49;0;0;366.623;;5.15;0;0;349.986;;5.35;0;0;366.629;;5.30;0;0;349.826;;5.39;0;0;383.181;;5.28;0;0;366.622;;5.33;0;0;366.665;;5.43;0;0;333.278;;5.42;0;0;349.898;;5.50;0;0;350.040;;5.37;0;0;316.627;;5.35;0;0;349.974;;5.44;0;0;366.621;;5.55;0;0;333.279;;5.51;0;0;;;;;;;;;;
449.958;;5.00;0;0;366.735;;5.07;0;0;349.997;;5.29;0;0;349.993;;4.88;0;0;333.316;;0.00;0;0;333.245;;5.22;0;0;349.897;;5.20;0;0;316.617;;5.18;0;0;366.714;;4.91;0;0;349.960;;0.00;0;0;349.924;;5.03;0;0;316.745;;5.33;0;0;333.328;;5.34;0;0;366.621;;5.50;0;0;383.253;;5.21;0;0;366.610;;5.36;0;0;383.244;;5.29;0;0;366.606;;5.39;0;0;399.883;;5.28;0;0;383.245;;5.34;0;0;383.242;;5.45;0;0;349.904;;5.43;0;0;366.660;;5.51;0;0;366.748;;5.36;0;0;333.329;;5.33;0;0;366.654;;5.45;0;0;383.368;;5.54;0;0;349.899;;5.51;0;0;;;;;;;;;;
466.580;;5.00;0;0;383.368;;5.06;0;0;366.749;;5.28;0;0;366.750;;4.94;0;0;349.940;;0.00;0;0;350.012;;5.23;0;0;366.656;;5.20;0;0;333.243;;5.19;0;0;383.367;;4.95;0;0;366.626;;0.00;0;0;366.623;;0.00;0;0;333.372;;5.32;0;0;349.956;;5.34;0;0;383.370;;5.50;0;0;400.039;;5.24;0;0;383.295;;5.36;0;0;399.993;;5.27;0;0;383.243;;5.39;0;0;416.508;;5.28;0;0;399.870;;5.36;0;0;399.989;;5.47;0;0;366.536;;5.43;0;0;383.317;;5.53;0;0;383.369;;5.38;0;0;349.950;;5.35;0;0;383.223;;5.46;0;0;400.033;;5.54;0;0;366.670;;5.53;0;0;;;;;;;;;;
483.213;;4.99;0;0;400.086;;5.06;0;0;383.406;;5.27;0;0;383.472;;4.98;0;0;366.810;;5.13;0;0;366.667;;5.23;0;0;383.321;;5.19;0;0;350.082;;5.19;0;0;399.950;;5.00;0;0;383.208;;0.00;0;0;383.247;;0.00;0;0;350.044;;5.33;0;0;366.626;;5.33;0;0;400.034;;5.50;0;0;416.621;;5.25;0;0;400.009;;5.36;0;0;416.661;;5.28;0;0;399.824;;5.40;0;0;433.142;;5.27;0;0;416.673;;5.37;0;0;416.628;;5.47;0;0;383.334;;5.46;0;0;399.897;;5.49;0;0;400.082;;5.37;0;0;366.597;;5.35;0;0;399.971;;5.47;0;0;416.619;;5.55;0;0;383.322;;5.53;0;0;;;;;;;;;;
499.993;;4.98;0;0;416.750;;5.07;0;0;400.041;;5.25;0;0;399.993;;5.02;0;0;383.318;;5.13;0;0;383.245;;5.22;0;0;399.899;;5.19;0;0;366.619;;5.21;0;0;433.428;;5.13;0;0;399.956;;0.00;0;0;399.894;;5.04;0;0;366.750;;5.33;0;0;383.328;;5.36;0;0;416.655;;5.50;0;0;433.244;;5.26;0;0;416.610;;5.34;0;0;433.245;;5.29;0;0;416.575;;5.40;0;0;449.925;;5.27;0;0;433.243;;5.38;0;0;433.284;;5.50;0;0;399.902;;5.43;0;0;416.647;;5.50;0;0;416.754;;5.40;0;0;383.369;;5.35;0;0;416.608;;5.49;0;0;433.371;;5.55;0;0;399.900;;5.53;0;0;;;;;;;;;;
516.578;;4.98;0;0;433.360;;5.08;0;0;416.751;;5.25;0;0;433.365;;5.11;0;0;399.950;;5.10;0;0;399.995;;5.23;0;0;416.647;;5.16;0;0;383.241;;5.20;0;0;466.699;;5.22;0;0;416.582;;5.13;0;0;416.667;;5.08;0;0;383.368;;5.33;0;0;399.953;;5.39;0;0;433.369;;5.50;0;0;450.007;;5.25;0;0;433.237;;5.35;0;0;449.996;;5.31;0;0;433.270;;5.40;0;0;466.506;;5.26;0;0;449.867;;5.37;0;0;449.991;;5.53;0;0;416.526;;5.44;0;0;433.382;;5.51;0;0;433.369;;5.39;0;0;399.951;;5.36;0;0;433.276;;5.49;0;0;450.002;;5.56;0;0;416.648;;5.50;0;0;;;;;;;;;;
533.213;;4.98;0;0;449.986;;5.08;0;0;433.370;;5.25;0;0;450.030;;5.19;0;0;433.349;;5.12;0;0;416.714;;5.22;0;0;433.302;;0.00;0;0;399.995;;5.22;0;0;483.328;;5.23;0;0;433.255;;5.10;0;0;433.245;;5.09;0;0;400.013;;5.33;0;0;416.585;;5.40;0;0;449.995;;5.50;0;0;466.662;;5.25;0;0;450.040;;5.33;0;0;466.628;;5.33;0;0;449.836;;5.41;0;0;483.131;;5.26;0;0;466.640;;5.37;0;0;466.613;;5.49;0;0;433.171;;5.43;0;0;449.898;;5.51;0;0;449.999;;5.41;0;0;416.575;;5.38;0;0;449.971;;5.49;0;0;466.667;;5.57;0;0;433.358;;5.52;0;0;;;;;;;;;;
549.966;;4.98;0;0;466.783;;5.08;0;0;450.099;;5.25;0;0;466.742;;5.22;0;0;466.689;;5.19;0;0;433.249;;5.22;0;0;449.935;;0.00;0;0;416.660;;5.21;0;0;499.989;;5.27;0;0;449.956;;5.12;0;0;449.869;;5.10;0;0;416.789;;5.33;0;0;433.372;;5.43;0;0;466.708;;5.51;0;0;483.245;;5.27;0;0;466.610;;5.34;0;0;483.288;;5.34;0;0;466.574;;5.39;0;0;499.972;;5.25;0;0;483.289;;5.37;0;0;483.320;;5.51;0;0;449.946;;5.44;0;0;466.645;;5.51;0;0;466.789;;5.39;0;0;433.372;;5.37;0;0;466.604;;5.48;0;0;483.367;;5.57;0;0;449.912;;5.53;0;0;;;;;;;;;;
566.623;;5.00;0;0;483.362;;5.08;0;0;466.758;;5.25;0;0;483.366;;5.24;0;0;483.314;;5.22;0;0;449.992;;5.22;0;0;466.647;;0.00;0;0;433.245;;5.22;0;0;516.698;;5.29;0;0;466.580;;5.13;0;0;466.648;;5.09;0;0;433.368;;5.33;0;0;449.955;;5.40;0;0;483.370;;5.51;0;0;499.992;;5.28;0;0;483.234;;5.36;0;0;499.994;;5.36;0;0;483.202;;5.40;0;0;516.521;;5.25;0;0;499.867;;5.38;0;0;500.005;;5.48;0;0;466.526;;5.41;0;0;483.273;;5.52;0;0;483.369;;5.40;0;0;449.984;;5.39;0;0;483.325;;5.49;0;0;499.991;;5.56;0;0;466.651;;5.53;0;0;;;;;;;;;;
